,PC1,PC2
A102R4NFXIUJAZ,0.0,0.0
A102R6G6WVWF23,0.0,0.0
A102R8V99BILHM,0.0,0.0
A102RBDDNCLTR4,0.0,0.0
A102RD1PJ1VOKR,0.0,0.0
A102RDJLOHWS0W,0.0,0.0
A102RH9X7C4BBX,0.0,0.0
A102RIAJ6VYHU8,0.0,0.0
A102RJ4IO6KCZ7,0.0,0.0
A102RS88OEFBAU,0.0,0.0
A102RUYE4O1LLA,0.0,0.0
A102RVZX68MYY0,0.0,0.0
A102RW4002DBXH,0.0,0.0
A102RXRXTE07M2,0.0,0.0
A102RZBFSZCG5P,0.0,0.0
A102RZJ5TL5PJL,0.0,0.0
A102S5CL7RF97Y,0.0,0.0
A102S8B3H6BY35,0.0,0.0
A102SBVV7R3MLL,0.0,0.0
A102SC08JGBZRC,0.0,0.0
A102SF3COO5X5Q,0.0,0.0
A102SFRW1O5T64,0.0,0.0
A102SGK013SU1J,0.0,0.0
A102SGOG2IP3NC,0.0,0.0
A102SJUGX7V7B7,0.0,0.0
A102SLZLSMAXRE,0.0,0.0
A102SNTP1PN2A,0.0,0.0
A102SP6BW627TI,0.0,0.0
A102SPL4CV4FOT,0.0,0.0
A102SQKQS8GV1S,0.0,0.0
A102SVOH0JD2RP,0.0,0.0
A102SY675VLNGF,0.0,0.0
A102SZ9XZ1CK7Q,0.0,0.0
A102SZR90BJDPT,0.0,0.0
A102T3E0I4W0W4,0.0,0.0
A102T50VTVYHU,0.0,0.0
A102T5RLIO8KDH,0.0,0.0
A102T7JN0B80BH,0.0,0.0
A102T8YPSNFMCK,0.0,0.0
A102TBYVX6319C,0.0,0.0
A102TD3KL3E6G5,0.0,0.0
A102TDXDE33OLK,0.0,0.0
A102TFSVX3MPAR,0.0,0.0
A102TFZFFWF7ZJ,0.0,0.0
A102TGNH1D915Z,0.0,0.0
A102TH80KKWMDF,0.0,0.0
A102TJE5XW5RSN,0.0,0.0
A102TJRNBAXS0Q,0.0,0.0
A102TJU2ONJDAC,0.0,0.0
A102TLVPGCAG65,0.0,0.0
A102TQS6MYW317,0.0,0.0
A102TRLLIS5AW2,0.0,0.0
A102TSGHYNB9YJ,0.0,0.0
A102TW769ZDPB2,0.0,0.0
A102TWJFD8L8EP,0.0,0.0
A102TWM5AXPKRW,0.0,0.0
A102TX4SDR16YQ,0.0,0.0
A102TZYAAZFUVY,0.0,0.0
A102U0HETOQYCH,0.0,0.0
A102U2XII4JGLD,0.0,0.0
A102U7MYM4GOFD,0.0,0.0
A102U8331KK8EQ,0.0,0.0
A102U91DIQBS75,0.0,0.0
A102U9CP8RCQBD,0.0,0.0
A102UD18UQAJDN,0.0,0.0
A102UD315CY8J3,0.0,0.0
A102UHNJODV9UY,0.0,0.0
A102UIM9FALZYC,0.0,0.0
A102UM3SVIH03K,0.0,0.0
A102UMVV16FVS,0.0,0.0
A102UNZOT8706W,0.0,0.0
A102USF5P4LLK0,0.0,0.0
A102UTEXT3FJ3L,0.0,0.0
A102UTTLGQ56WT,0.0,0.0
A102UVJ7GQ9P0H,0.0,0.0
A102UXGLDF76G1,-0.6063614,-0.0027745473
A102V0UT7GC6CN,0.0,0.0
A102V1F5Z9MRUZ,0.0,0.0
A102V3IEJKT7JC,0.0,0.0
A102V6HWNOC34L,0.0,0.0
A102V6L2HYPGLE,0.0,0.0
A102V6QPI7MJWR,0.0,0.0
A102V8AAK1FY5E,0.0,0.0
A102V8N45CTOIC,0.0,0.0
A102VBJKZ7X7TR,0.0,0.0
A102VGOKBJ6P7Z,0.0,0.0
A102VHLLLM6Y6N,0.0,0.0
A102VIOSJUE20H,0.0,0.0
A102VKIVPL26Y5,0.0,0.0
A102VNRQ4Y32UX,0.0,0.0
A102VOKSGF9B34,0.0,0.0
A102VPNZTRP1YA,0.0,0.0
A102VUG1UZTSL3,0.0,0.0
A102VUPCEYGBP3,0.0,0.0
A102VURNDHIT5F,0.0,0.0
A102VX16UZAM85,0.0,0.0
A102VZDDNDM8I7,0.0,0.0
A102VZJ2EBLIJN,0.0,0.0
A102W3N162XX1K,0.0,0.0
A102W3UK2NMSNK,0.0,0.0
A102W3WTNE8DZA,0.0,0.0
A102W4286P6VRY,0.0,0.0
A102W489YLTV2B,0.0,0.0
A102W4AJU9ZU02,0.0,0.0
A102W7P70UV0OH,0.0,0.0
A102W7TYQFFKVA,0.0,0.0
A102W85UOV6Q2B,0.0,0.0
A102W89Z9YTNMN,0.0,0.0
A102W8NVD76701,0.0,0.0
A102W8SXMCV3OL,0.0,0.0
A102WA0QFRTJHM,0.0,0.0
A102WCIT7D7576,0.0,0.0
A102WDLW4TSKQM,0.0,0.0
A102WFR1ETTRB6,0.0,0.0
A102WG9YJLYKF6,0.0,0.0
A102WGJWIIQK1D,0.0,0.0
A102WGKKQGITOB,0.0,0.0
A102WH0ZO7FV12,0.0,0.0
A102WI0MIELO13,0.0,0.0
A102WITFLZ3G2U,0.0,0.0
A102WJS33KYRW6,0.0,0.0
A102WNZ8ZX1WKV,0.0,0.0
A102WPET6JHSFT,0.0,0.0
A102WQ34X4LNM2,0.0,0.0
A102WQW0VHE8BE,0.0,0.0
A102WR552BQX4R,0.0,0.0
A102WT383JORGJ,0.0,0.0
A102WT77UVQZYJ,0.0,0.0
A102WVU1323QX3,0.0,0.0
A102WX0INXO2NO,0.0,0.0
A102WXIBYF3M2D,0.0,0.0
A102WXXKIBFNDI,0.0,0.0
A102WY5QH7FGP1,0.0011782531,-0.5748528
A102X0M8WJH6BS,0.0,0.0
A102X305E5VUNO,0.0,0.0
A102X4HC2V98N9,0.0,0.0
A102X7YOUWX9ZL,0.0,0.0
A102X8CNVNLINY,0.0,0.0
A102XBFOWJT4K,0.0,0.0
A102XCNUT17CYB,0.0,0.0
A102XCV96R4MXM,0.0,0.0
A102XDCIR57V,0.0,0.0
A102XDGS8UAPD9,0.0,0.0
A102XF4QG6C9PP,0.0,0.0
A102XHDTDCN0JA,0.0,0.0
A102XHF4PU1JOL,0.0,0.0
A102XIE4GG5JCO,0.0,0.0
A102XK9RV02YSM,0.0,0.0
A102XKYZE9Q9L4,0.0,0.0
A102XN5MBIZD4I,0.0,0.0
A102XPQQLIOTRZ,0.0,0.0
A102XSQH2IW56B,0.0,0.0
A102XTWKE0T3OJ,0.0,0.0
A102Y5F85NXVY2,0.0,0.0
A102Y8YEZ76STU,0.0,0.0
A102YCYY0Z48OD,0.0,0.0
A102YJH3WL0CIS,0.0,0.0
A102YJWVJ2HQYH,0.0,0.0
A102YKGOP6GWS7,0.0,0.0
A102YLV4GIY6CB,0.0,0.0
A102YM3H3O003E,0.0,0.0
A102YMMN791CAD,0.0,0.0
A102YR5BNBP198,0.0,0.0
A102YR6KY326EL,0.0,0.0
A102YRTA0CBQ6I,0.0,0.0
A102YS11HCMY4R,0.0,0.0
A102YS3ZHV4IQC,0.0,0.0
A102YWVPRFO6RJ,0.0,0.0
A102YZ3QZLS27B,0.0,0.0
A102YZN6OWJY4I,0.0,0.0
A102Z2PGSWNASB,0.0,0.0
A102Z3T7NSM5KC,0.0,0.0
A102Z7LKKJZWMD,0.0,0.0
A102Z9CFJOOZAY,0.0,0.0
A102ZCVC8B4OL,0.0,0.0
A102ZE4Y1JTT0M,0.0,0.0
A102ZELP840AUD,0.0,0.0
A102ZFBCV9QVOA,0.0,0.0
A102ZG0067G7NS,0.0,0.0
A102ZHOWLK9YUA,0.0,0.0
A102ZJYMZOBY83,0.0,0.0
A102ZO5EQ8JZXD,0.0,0.0
A102ZOOCG64758,0.0,0.0
A102ZQGXNQJNZ9,0.0,0.0
A102ZSCTGFRUTZ,0.0,0.0
A102ZTUQ2384G6,0.0,0.0
A102ZUD79RDYYS,0.0,0.0
A102ZVRQ4ZTX5Q,0.0,0.0
A102ZWYEWA3J07,0.0,0.0
A102ZXIDZQCGDD,0.0,0.0
A102ZYRZ7QH8TZ,0.0,0.0
A102ZZ71NI2XY7,0.0,0.0
A103002KM0FEHA,0.0,0.0
A10304213EMHLA1PU6PS,0.0,0.0
A1030747ZZ6RQ8JMBC28,0.0,0.0
A10308B70IA36,0.0,0.0
A10308Q6PVJCG2,0.0,0.0
A1030A3ATCI1QN,0.0,0.0
A1030A4I2HOHTE,0.0,0.0
A1030EOX3FRGI8,0.0,0.0
A1030FJHUYTS3F,0.0,0.0
A1030IBZ07IVSQ,0.0,0.0
A1030IRABQ2GJA,0.0,0.0
A1030J6U6A1SOJ,0.0,0.0
A1030K6XAKZ9A5,0.0,0.0
A1030LX1FU0U7J,0.0,0.0
A1030Q9WG6VF8D,0.0,0.0
A1030TABZVHHB3,0.0,0.0
A1030TN9NYY7J4,0.0,0.0
A1030TRDSV3EL6,0.0,0.0
A1030VXUYJHQA2,0.0,0.0
A1030WDCTU7GA2,0.0,0.0
A1030ZH0WKHNKQ,0.0,0.0
A103108CLHVE4R,0.0,0.0
A1031152PCUNR3,0.0,0.0
A10313KPNBUF6N,0.0,0.0
A10315HN03CRA3,0.0,0.0
A103161PF77RCD,0.0,0.0
A10316GSBNZEKI,0.0,0.0
A10317581Z6J15,0.0,0.0
A10317CKUPV7UD,0.0,0.0
A10317WR09GSUM,0.0,0.0
A10319LJ9HV809,0.0,0.0
A1031B11CMV49B,0.0,0.0
A1031BCVB4XNKB,0.0,0.0
A1031DRFM04G8S,0.0,0.0
A1031GD4RAH5R7,0.0,0.0
A1031HJLIQ3RFU,0.0,0.0
A1031HU6IME3L5,0.0,0.0
A1031HVG5I7I7F,0.0,0.0
A1031JAG661635,0.0,0.0
A1031KLZBOV6KX,0.0,0.0
A1031LFZWBEZ52,0.0,0.0
A1031MBRJB46L6,0.0,0.0
A1031NZZNCA1GR,0.0,0.0
A1031OKPBFL5WC,0.0,0.0
A1031R8HD3E4GL,0.0,0.0
A1031RYS0SJOQ9,0.0,0.0
A1031TMGSQOWLM,0.0,0.0
A1031UDOYLTYWX,0.0,0.0
A1031WLD2VAIYI,0.0,0.0
A1031ZK6NINJBN,0.0,0.0
A1031ZSSM1IJUU,0.0,0.0
A1032753A3NQ7QCT5ZG1,0.0,0.0
A10327GH1TFU7T,0.0,0.0
A103291I5Z7TPR,0.0,0.0
A1032BD7R4MTFA,0.0,0.0
A1032DJQH7QUEE,0.0,0.0
A1032FGBBIHKK7,0.0,0.0
A1032GCUMLKVSX,0.0,0.0
A1032HXDOS709D,0.0,0.0
A1032IRGY5LG5C,0.0,0.0
A1032OW52M17PI,0.0,0.0
A1032RJGLIG9KJ,0.0,0.0
A1032S22VPIX1K,0.0,0.0
A1032U0WM7J9GA,0.0,0.0
A1032W1Q8XEU8O,0.0,0.0
A1032W8UGO9YZJ,0.0,0.0
A1032WIRSL9QKO,0.0,0.0
A1032WXGJJH2SL,0.0,0.0
A1032XFIPNUKDE,0.0,0.0
A1032XGTSDWVUI,0.0,0.0
A1032YDSN1MZZ8,0.0,0.0
A1032YHFD0ZM8H,0.0,0.0
A1032YQFA0UHGA,0.0,0.0
A10331NSIQH8MQ,0.0,0.0
A10334Y598AHZK,0.0,0.0
A1033673KXGO0QUOMXHJ,0.0,0.0
A10339FJMXEZ5L,0.0,0.0
A1033C770BVZLK,0.0,0.0
A1033HUPAGW9QV,0.0,0.0
A1033IPE4TPRZJ,0.0,0.0
A1033NB4LJTKCB,0.0,0.0
A1033P1Z383GZ,0.0,0.0
A1033PY5I18VXD,0.0,0.0
A1033RWNZWEMR5,0.0,0.0
A1033SKGZDDSRW,0.0,0.0
A1033TC7A7EDC7,0.0,0.0
A103408HIST7SP,0.0,0.0
A10340RIYLPHDE,0.0,0.0
A10343PWZKZQAK,0.0,0.0
A103443O1W4WSD,0.0,0.0
A103446QFTRCTT,0.0,0.0
A10344G24ZI80M,0.0,0.0
A10347B0G9RKAQ,0.0,0.0
A10348J7FV9HG,0.0,0.0
A10349KVQ0OX37,0.0,0.0
A1034BBBL45C8T,0.0,0.0
A1034DDC21YMUH,0.0,0.0
A1034HJ8RNL6IT,0.0,0.0
A1034J0S8535I7,0.0,0.0
A1034JKK51WHZ7,0.0,0.0
A1034L6ZLRGFJD,0.0,0.0
A1034LOVQTYXNU,0.0,0.0
A1034M911O5S8W,0.0,0.0
A1034MV0K5UV31,0.0,0.0
A1034N9MFGASWH,0.0,0.0
A1034OMYF2LVZR,0.0,0.0
A1034QNT34ROFZ,0.0,0.0
A1034RC23LKOR1,-0.6063614,-0.0027745473
A1034TD71YJUYL,0.0,0.0
A1034UVE52UY6I,0.0,0.0
A1034WKYNLV1MZ,0.0,0.0
A10350X8X5P10F,0.0,0.0
A10351JQ5IGR05,0.0,0.0
A10351QIU3X2N1,0.0,0.0
A1035CCF5TYR6J,0.0,0.0
A1035DSXIRVUSJ,0.0,0.0
A1035EYEIYLFBS,0.0,0.0
A1035F75KA15W3,0.0,0.0
A1035FZXMF89IX,0.0,0.0
A1035HZH1X6I3J,0.0,0.0
A1035IRZBIY664,0.0,0.0
A1035JLHWK00ZK,0.0,0.0
A1035JLSHSONFQ,0.0,0.0
A1035K8J0NGR3L,0.0,0.0
A1035LW1NNQ89F,0.0,0.0
A1035MEA5ZKDB4,0.0,0.0
A1035N22CO6LO7,0.0,0.0
A1035QR1WGB6PO,0.0,0.0
A1035T8EUHMJ0J,0.0,0.0
A1035VYSKOW3W0,0.0,0.0
A10360SLM08SJ9,0.0,0.0
A10362077JHSGBG7AFPT,0.0,0.0
A10362OWFNK9TV,0.0,0.0
A1036608KZ7J9L,0.0,0.0
A10367AR7BPFG2,0.0,0.0
A10367R9I7T1RT,0.0,0.0
A10368DB0HW1C3,0.0,0.0
A1036BADKDKUDM,0.0,0.0
A1036BICHPTKMP,0.0,0.0
A1036BVDHZEEL5,0.0,0.0
A1036C8B35C48L,0.0,0.0
A1036FQCMFPSIQ,0.0,0.0
A1036ICK1O363W,0.0,0.0
A1036KIGSMPGP8,0.0,0.0
A1036LSFDEERTV,0.0,0.0
A1036OCRFEXUY0,0.0,0.0
A1036PVMBIJ308,0.0,0.0
A1036PW9JH393L,0.0,0.0
A1036Q1W9SCPCD,0.0,0.0
A1036TA9RC6RRC,0.0,0.0
A1036TIY698YHF,0.0,0.0
A1036V32SDCGQ5,0.0,0.0
A1036ZJHYLOYJF,0.0,0.0
A10370R83167UY,0.0,0.0
A1037475F4RUPZX0BGSF,0.0,0.0
A103747KOORW1P,0.0,0.0
A1037636YVL7P20REQV6,0.0,0.0
A1037676OMP559F86YPH,0.0,0.0
A10377K2A7D8N8,0.0,0.0
A10378QYKAKBJN,0.0,0.0
A1037CQT6GWD5A,0.0,0.0
A1037DX7HC2QBY,0.0,0.0
A1037G1ACXUZWP,0.0,0.0
A1037GTBR0SGUS,0.0,0.0
A1037HEIT1P78D,0.0,0.0
A1037IX8KQ7JL0,0.0,0.0
A1037J240AER2E,0.0,0.0
A1037N3HC0ULWJ,0.0,0.0
A1037QSI58IAS,0.0,0.0
A1037R6YSY5HZS,0.0,0.0
A1037SW3NGQFRB,0.0,0.0
A1037U0WXKAPI0,0.0,0.0
A1037VEBPNZWFR,0.0,0.0
A1037X6DGSBJEU,0.0,0.0
A1037XYZYW5UGM,0.0,0.0
A10383L91WDFOT,0.0,0.0
A10384UU3PPHCD,0.0,0.0
A10389ZI8P1Y6R,0.0,0.0
A1038AEQND3QK7,0.0,0.0
A1038BXX3RPA23,0.0,0.0
A1038CHRN9EBS5,0.0,0.0
A1038LMYS0156I,0.0,0.0
A1038M17OPR4J9,0.0,0.0
A1038SSIH1GP7I,0.0,0.0
A1038T89F2C9A5,0.0,0.0
A1038UANQHSKLC,0.0,0.0
A1038Y8IYTEDDD,0.0,0.0
A1038YPWENWXN5,0.0,0.0
A1038ZFU0QL8FP,0.0,0.0
A103942X7F80FC,0.0,0.0
A103956SZBKK23,0.0,0.0
A1039783BNVB32DIRTUV,0.0,0.0
A1039ADUZSJCKR,0.0,0.0
A1039AFQUSSWF2,0.0,0.0
A1039AY1KNWA09,0.0,0.0
A1039BAJAQ50HY,-1.8077379e-17,0.0
A1039BYE4IUMY7,0.0,0.0
A1039E8Q1LOV6T,0.0,0.0
A1039H6KXTFMN0,0.0,0.0
A1039HP05FRO64,0.0,0.0
A1039I22L31NHD,0.0,0.0
A1039MUTCMQMY4,0.0,0.0
A1039T40YYFLS7,0.0,0.0
A1039UQG935HVM,0.0,0.0
A1039WRJO1VLHJ,0.0,0.0
A1039YUEIRUXUY,0.0,0.0
A103A28OJFOVE5,0.0,0.0
A103A30PJL1W7O,0.0,0.0
A103A326Z8FITM,0.0,0.0
A103A4XYKWPGI,0.0,0.0
A103A5CQEUGYR5,0.0,0.0
A103A7DAB2CPTN,0.0,0.0
A103A7KYUEL57E,0.0,0.0
A103A89SSX8J9D,0.0,0.0
A103ABRU744IJB,0.0,0.0
A103AD924ERY45,0.0,0.0
A103AF4L5AS9OP,0.0,0.0
A103AHNPJ4PTTZ,0.0,0.0
A103AIKL8L6EBH,0.0,0.0
A103AK3IBDQY1H,0.0,0.0
A103ALUHT4RXLV,0.0,0.0
A103AQM2D30NQ,0.0,0.0
A103AQOUBIF2TT,0.0,0.0
A103AS13821P7,0.0,0.0
A103AT386YFTEW,0.0,0.0
A103AT9AFXAD83,0.0,0.0
A103AUTF9S0JWP,0.0,0.0
A103AW5HLVAOCZ,0.0,0.0
A103AW6VHLKLF5,0.0,0.0
A103AY0N2V1Q2O,0.0,0.0
A103AZLY78GMZW,0.0,0.0
A103B2BIBGWX7X,0.0,0.0
A103B4ACZFMBF9,0.0,0.0
A103B4JUL8OQ6H,0.0,0.0
A103B5CCPS04JZ,0.0,0.0
A103B5SR4DQ5LU,0.0,0.0
A103B6MQ5IF2BK,0.0,0.0
A103B6W1ZT7P5W,0.0,0.0
A103B9BRQOI848,0.0,0.0
A103B9HRPRY4IB,0.0,0.0
A103BA4SYYWIP,0.0,0.0
A103BGKA05OXJ0,0.0,0.0
A103BH19ITG1GD,0.0,0.0
A103BJ9LJPNX0Q,0.0,0.0
A103BJYLHACFV,0.0,0.0
A103BLXG1GKA4P,0.0,0.0
A103BQSIOCS23J,0.0,0.0
A103BSMWDUT4BZ,0.0,0.0
A103BUOJCECBW8,0.0,0.0
A103BXE3ULPEB3,0.0,0.0
A103C1MAOATUM0,0.0,0.0
A103C27K9809SA,0.0,0.0
A103C2ARAR0YIM,0.0,0.0
A103C6JCL1XLS5,0.0,0.0
A103C7E4966QTI,0.0,0.0
A103C7HT95DORE,0.0,0.0
A103C956LGG6XT,0.0,0.0
A103CALNCPZNI,0.0,0.0
A103CBYLTWST9T,0.0,0.0
A103CBZDRQCJDD,0.0,0.0
A103CCZDI04UAK,0.0,0.0
A103CDIGZCKAPI,0.0,0.0
A103CDLPIN70O9,0.0,0.0
A103CEXK3877F4,0.0,0.0
A103CF9JK2QMF8,0.0,0.0
A103CI0GNQAEYY,0.0,0.0
A103CJEI7E8CPV,0.0,0.0
A103CKP5L6FPHG,0.0,0.0
A103CKUN302BV4,0.0,0.0
A103CLE2HS59I7,0.0,0.0
A103CLSMT4I08G,0.0,0.0
A103CNQC2B6VH3,0.0,0.0
A103CQIH2UEILQ,0.0,0.0
A103CR37VBLHGF,0.0,0.0
A103CRB5YWAP75,0.0,0.0
A103CSLWEV0ZA4,0.0,0.0
A103CTH6B7KU0Q,0.0,0.0
A103CUDJVYLAHR,0.0,0.0
A103CWVV60S11H,0.0,0.0
A103CWXO4BAINQ,0.0,0.0
A103D0K0O5956D,0.0,0.0
A103D4T055T4O6,0.0,0.0
A103D85IJS0OEJ,0.0,0.0
A103DAPX7XUXAE,0.0,0.0
A103DD8EYIDEGU,0.0,0.0
A103DEYZ54WC1R,0.0,0.0
A103DHSK86W1AH,0.0,0.0
A103DIJRCD5KH7,0.0,0.0
A103DLSFU4HO08,0.0,0.0
A103DN8XE9ZSSH,0.0,0.0
A103DNDA5SH3EQ,0.0,0.0
A103DO6DQIJRMN,0.0,0.0
A103DQLNXK14II,0.0,0.0
A103DTDH3SU8N6,0.0,0.0
A103DTTT474IW2,0.0,0.0
A103DVL61POX8K,0.0,0.0
A103DXLNZBRG1C,0.0,0.0
A103DY1T88UITA,0.0,0.0
A103E08397ZFUS,0.0,0.0
A103E4M7H2E0PG,0.0,0.0
A103E7FNA5PHLC,0.0,0.0
A103E7QYCZVTY1,0.0,0.0
A103E7SKHUG86,0.0,0.0
A103E87VHXAPOI,0.0,0.0
A103EAE0643AYU,0.0,0.0
A103EBU3409IWI,0.0,0.0
A103EBWJ4VE2JD,0.0,0.0
A103EC5PZS9GRK,0.0,0.0
A103EDODHFO9ZA,0.0,0.0
A103EEVBXHN7GU,0.0,0.0
A103EH1V30O6YN,0.0,0.0
A103EHCYVLITY7,0.0,0.0
A103ELEYL1R4IB,0.0,0.0
A103EO8MQA5U83,0.0,0.0
A103EQCVFP5982,0.0,0.0
A103EQSYH9ECEI,0.0,0.0
A103ES7L4402MX,0.0,0.0
A103ETEOPSDYDC,0.0,0.0
A103EU1LJXIE6X,0.0,0.0
A103EXN5Q7HX6Z,0.0,0.0
A103EY5JYQBTPC,-0.0008629352,0.42101374
A103EYRK0J7D4N,0.0,0.0
A103EZ42JI5XW3,0.0,0.0
A103F056UJHN0H,0.0,0.0
A103F19HC7QCFQ,0.0,0.0
A103F1MVZOP1HO,0.0,0.0
A103F2RE6AT6H1,0.0,0.0
A103F3ME08EGY6,0.0,0.0
A103F42MI4E272,0.0,0.0
A103F4ICOCT06C,0.0,0.0
A103F7D1LBSG08,0.0,0.0
A103F8V46XUW6A,0.0,0.0
A103F8ZQJBBWL8,0.0,0.0
A103F9HQV8W93V,0.0,0.0
A103FBZ8VCZDKE,0.0,0.0
A103FCY6YWFHKT,0.0,0.0
A103FFGD1NAH5A,0.0,0.0
A103FH3S8TVD8Z,0.0,0.0
A103FJLCYC7X8S,0.0,0.0
A103FL3QBFR6V0,0.0,0.0
A103FLL26RYAG5,0.0,0.0
A103FLX0O1AQ0E,0.0,0.0
A103FM8V88FBSM,0.0,0.0
A103FMAFBUYKHS,0.0,0.0
A103FPM7ABVMAW,0.0,0.0
A103FR6DPI1X23,0.0,0.0
A103FS6RURW3LY,0.0,0.0
A103FTPUMPSKKT,0.0,0.0
A103FTRFAACD8Z,0.0,0.0
A103FTZ171J1UO,0.0,0.0
A103FVTR3D7XKD,0.0,0.0
A103FWK7QQZUIG,0.0,0.0
A103FWOL8A9ES9,0.0,0.0
A103FXPE5Z0ZI1,0.0,0.0
A103FYHYP0MDEQ,0.0,0.0
A103G019ZNVX2V,0.0,0.0
A103G0OW6ZKK50,0.0,0.0
A103G16GY1M4HD,0.0,0.0
A103G4EVKWS00A,0.0,0.0
A103G538OX3VH,0.0,0.0
A103G5K9C8YFH4,0.0,0.0
A103G7C0WWSBFC,0.0,0.0
A103G9691WG3OY,0.0,0.0
A103G9I3CVPLN3,0.0,0.0
A103GB4LPK2ETE,0.0,0.0
A103GB74IC6HI1,0.0,0.0
A103GJEEUD3U9W,0.0,0.0
A103GKBU0UVHPK,0.0,0.0
A103GMZ8YD0JGY,-0.6063614,-0.0027745473
A103GO79HMZXI6,0.0,0.0
A103GOXN6YGB9S,0.0,0.0
A103GPR8D3LNAX,0.0,0.0
A103GQU5RK7FSW,0.0,0.0
A103GQXS39UOWX,0.0,0.0
A103GR4RVHY9YB,0.0,0.0
A103GRG1GL79OP,0.0,0.0
A103GRJ6KH9QP,0.0,0.0
A103GT8BF63HC3,0.0,0.0
A103GT9A4NWKCN,0.0,0.0
A103GTITXMOG8J,0.0,0.0
A103GU73JTD8LS,0.0,0.0
A103GWXXVSDFOH,0.0,0.0
A103GX2J7SVCLW,0.0,0.0
A103GZ3SVIU8EL,0.0,0.0
A103GZZDMGO0K6,0.0,0.0
A103H2JKAP9UGK,0.0,0.0
A103H3I6WDS59E,0.0,0.0
A103H3VZVDGERL,0.0,0.0
A103H93907VH4H,0.0,0.0
A103HAGLHBQTE0,0.0,0.0
A103HAYR3WU9VU,0.0,0.0
A103HD2CRKUML9,0.0,0.0
A103HDF1FTMJ0L,0.0,0.0
A103HDNT1FRCZT,0.0,0.0
A103HEAX283TF3,0.0,0.0
A103HFBHWWMW20,0.0,0.0
A103HG549JMEQ1,0.0,0.0
A103HIKOAE5H8R,0.0,0.0
A103HJLMNOJEVE,0.0,0.0
A103HJMX5ZKU3B,0.0,0.0
A103HJSY24WDGG,0.0,0.0
A103HKHDQB9WKK,0.0,0.0
A103HKIAHXQ7WJ,0.0,0.0
A103HNI1CSYG8S,0.0,0.0
A103HNKB9YAN6P,0.0,0.0
A103HQNS79Z9TS,0.0,0.0
A103HTAXYR0BKC,0.0,0.0
A103HWQQ1ML24B,0.0,0.0
A103HX0FSPW6IX,0.0,0.0
A103HXL8XVKZ5S,0.0,0.0
A103HYMVPOZGW9,0.0,0.0
A103I0GSWOWTW5,0.0,0.0
A103I0ZQHQI79W,0.0,0.0
A103I0ZZLLNUJI,0.0,0.0
A103I1FF12ORFB,0.0,0.0
A103I1FT9MZVFI,0.0,0.0
A103I1J66T6OMM,0.0,0.0
A103I9I1RDTY1D,0.0,0.0
A103I9YM1K83US,0.0,0.0
A103IAYK0Z7QOI,0.0,0.0
A103IC2NUTH0QD,0.0,0.0
A103IDK96BE22R,0.0,0.0
A103IDY75BKJB9,0.0,0.0
A103IEEZ5YCVRE,0.0,0.0
A103IGO3B7XYJG,0.0,0.0
A103IHBNULDGF9,0.0,0.0
A103IJDNGTME2L,0.0,0.0
A103IL9Y4YV5TF,0.0,0.0
A103ILT4IKON4K,0.0,0.0
A103IMP6Z1417F,0.0,0.0
A103IRFN5WOG5M,0.0,0.0
A103IUREF6NQ5O,0.0,0.0
A103IX0MS3761J,0.0,0.0
A103J1XV97K0TI,0.0,0.0
A103J2GV4DWCOL,0.0,0.0
A103J4T9IM77M7,0.0,0.0
A103J92D6ZV3KV,0.0,0.0
A103J9G9KYAVCW,0.0,0.0
A103JAZO5YMHTM,0.0,0.0
A103JBGIMTJC7E,0.0,0.0
A103JDBZORK0H9,0.0,0.0
A103JEX1YIUA17,0.0,0.0
A103JFLZPIAWSB,0.0,0.0
A103JHIGOEBIH8,0.0,0.0
A103JIFFXKG8GX,0.0,0.0
A103JKBYKSSF3V,0.0,0.0
A103JLCHO0993V,0.0,0.0
A103JLLHYV8ADH,0.0,0.0
A103JMFXQGDPMA,0.0,0.0
A103JO8LGXUND6,0.0,0.0
A103JTJR6YITE,0.0,0.0
A103JTRLM3WXEK,0.0,0.0
A103JTWAO7GB3I,0.0,0.0
A103JULQFGLY12,0.0,0.0
A103JWBP2YA87S,0.0,0.0
A103JXM8L4ENWM,0.0,0.0
A103JYAF43597J,0.0,0.0
A103K1UZ742UIT,0.0,0.0
A103K387EUDW9Q,0.0,0.0
A103K39ETUHWW4,0.0,0.0
A103K3CWN9FZ10,0.0,0.0
A103K3VHFI6B5N,0.0,0.0
A103K6M4BI3SIH,0.0,0.0
A103K8E4DIQPTM,0.0,0.0
A103K9OHW21ZJR,0.0,0.0
A103K9R8R6829A,0.0,0.0
A103KA1DMOY7PU,0.0,0.0
A103KEUOUQ29FB,0.0,0.0
A103KFZYOMTFD4,0.0,0.0
A103KI0BT2T3QC,0.0,0.0
A103KK5B01ELN3,0.0,0.0
A103KK74QZE18K,0.0,0.0
A103KKI1Y4TFNQ,0.0,0.0
A103KNDW8GN92L,0.0,0.0
A103KOJSGPZ98V,0.0,0.0
A103KPJYSS01RQ,0.0,0.0
A103KR1G2O7JK3,0.0,0.0
A103KSUSND95HL,0.0,0.0
A103KT38OC1MGH,0.0,0.0
A103KTEUBYJRY1,0.0,0.0
A103KVGCWF6OKS,0.0,0.0
A103KWX1QFCG6I,0.0,0.0
A103KX8B2V429H,0.0,0.0
A103KXMIDD0FBJ,0.0,0.0
